scenario,tz_name,daio,year,flights
Actual,ECAC,AD,2010,1724334
Actual,ECAC,I,2010,7761917
Actual,ECAC,O,2010,133399
Actual,ECAC,T,2010,9619650
Actual,ESRA08,AD,2010,1815416
Actual,ESRA08,I,2010,7561649
Actual,ESRA08,O,2010,115536
Actual,ESRA08,T,2010,9492601
Actual,Estonia,AD,2010,29020
Actual,Estonia,I,2010,2649
Actual,Estonia,O,2010,124459
Actual,Estonia,T,2010,156128
Actual,FAB CE,AD,2010,642948
Actual,FAB CE,I,2010,98073
Actual,FAB CE,O,2010,1122626
Actual,FAB CE,T,2010,1863647
Actual,FABEC,AD,2010,2907439
Actual,FABEC,I,2010,1327009
Actual,FABEC,O,2010,1196414
Actual,FABEC,T,2010,5430862
Actual,Finland,AD,2010,140214
Actual,Finland,I,2010,60709
Actual,Finland,O,2010,40974
Actual,Finland,T,2010,241897
Actual,France,AD,2010,1035943
Actual,France,I,2010,427908
Actual,France,O,2010,1329868
Actual,France,T,2010,2793719
Actual,Georgia,AD,2010,17170
Actual,Georgia,I,2010,1103
Actual,Georgia,O,2010,76074
Actual,Georgia,T,2010,94347
Actual,Germany,AD,2010,1531993
Actual,Germany,I,2010,381182
Actual,Germany,O,2010,1067597
Actual,Germany,T,2010,2980772
Actual,Greece,AD,2010,222220
Actual,Greece,I,2010,119069
Actual,Greece,O,2010,313349
Actual,Greece,T,2010,654638
Actual,Hungary,AD,2010,110002
Actual,Hungary,I,2010,346
Actual,Hungary,O,2010,511535
Actual,Hungary,T,2010,621883
Actual,Iceland,AD,2010,25349
Actual,Iceland,I,2010,0
Actual,Iceland,O,2010,76370
Actual,Iceland,T,2010,101719
Actual,Ireland,AD,2010,205535
Actual,Ireland,I,2010,14888
Actual,Ireland,O,2010,292813
Actual,Ireland,T,2010,513236
Actual,Israel,AD,2010,84394
Actual,Israel,I,2010,1312
Actual,Israel,O,2010,11550
Actual,Israel,T,2010,97256
Actual,Italy,AD,2010,824873
Actual,Italy,I,2010,369205
Actual,Italy,O,2010,517527
Actual,Italy,T,2010,1711605
Actual,Latvia,AD,2010,67728
Actual,Latvia,I,2010,1552
Actual,Latvia,O,2010,145134
Actual,Latvia,T,2010,214414
Actual,Lithuania,AD,2010,36256
Actual,Lithuania,I,2010,1011
Actual,Lithuania,O,2010,168576
Actual,Lithuania,T,2010,205843
Actual,Malta,AD,2010,32682
Actual,Malta,I,2010,59
Actual,Malta,O,2010,62198
Actual,Malta,T,2010,94939
Actual,Moldova,AD,2010,13470
Actual,Moldova,I,2010,81
Actual,Moldova,O,2010,40864
Actual,Moldova,T,2010,54415
Actual,Morocco,AD,2010,126238
Actual,Morocco,I,2010,26677
Actual,Morocco,O,2010,185966
Actual,Morocco,T,2010,338881
Actual,NEFAB,AD,2010,383874
Actual,NEFAB,I,2010,384560
Actual,NEFAB,O,2010,155294
Actual,NEFAB,T,2010,923728
Actual,Netherlands,AD,2010,455572
Actual,Netherlands,I,2010,29751
Actual,Netherlands,O,2010,527256
Actual,Netherlands,T,2010,1012579
Actual,North Macedonia,AD,2010,11910
Actual,North Macedonia,I,2010,297
Actual,North Macedonia,O,2010,112775
Actual,North Macedonia,T,2010,124982
Actual,Norway-Continental,AD,2010,206601
Actual,Norway-Continental,I,2010,288957
Actual,Norway-Continental,O,2010,41453
Actual,Norway-Continental,T,2010,537011
Actual,Poland,AD,2010,215873
Actual,Poland,I,2010,40968
Actual,Poland,O,2010,341678
Actual,Poland,T,2010,598519
Actual,Portugal-Continental,AD,2010,214968
Actual,Portugal-Continental,I,2010,31007
Actual,Portugal-Continental,O,2010,183375
Actual,Portugal-Continental,T,2010,429350
Actual,Portugal-SantaMaria,AD,2010,12511
Actual,Portugal-SantaMaria,I,2010,12947
Actual,Portugal-SantaMaria,O,2010,92327
Actual,Portugal-SantaMaria,T,2010,117785
Actual,Romania,AD,2010,116642
Actual,Romania,I,2010,28472
Actual,Romania,O,2010,324427
Actual,Romania,T,2010,469541
Actual,SES-RP2,AD,2010,1937526
Actual,SES-RP2,I,2010,6968672
Actual,SES-RP2,O,2010,194304
Actual,SES-RP2,T,2010,9100502
Actual,Serbia/Montenegro,AD,2010,66551
Actual,Serbia/Montenegro,I,2010,9020
Actual,Serbia/Montenegro,O,2010,467760
Actual,Serbia/Montenegro,T,2010,543331
Actual,Slovakia,AD,2010,28744
Actual,Slovakia,I,2010,3710
Actual,Slovakia,O,2010,337858
Actual,Slovakia,T,2010,370312
Actual,Slovenia,AD,2010,35609
Actual,Slovenia,I,2010,958
Actual,Slovenia,O,2010,291619
Actual,Slovenia,T,2010,328186
Actual,South West FAB,AD,2010,1050898
Actual,South West FAB,I,2010,560893
Actual,South West FAB,O,2010,152873
Actual,South West FAB,T,2010,1764664
Actual,Spain-Canaries,AD,2010,158301
Actual,Spain-Canaries,I,2010,79232
Actual,Spain-Canaries,O,2010,37546
Actual,Spain-Canaries,T,2010,275079
Actual,Spain-Continental,AD,2010,874043
Actual,Spain-Continental,I,2010,352184
Actual,Spain-Continental,O,2010,382039
Actual,Spain-Continental,T,2010,1608266
Actual,Sweden,AD,2010,235417
Actual,Sweden,I,2010,144530
Actual,Sweden,O,2010,284227
Actual,Sweden,T,2010,664174
Actual,Switzerland,AD,2010,429169
Actual,Switzerland,I,2010,22262
Actual,Switzerland,O,2010,573779
Actual,Switzerland,T,2010,1025210
Actual,Türkiye,AD,2010,409316
Actual,Türkiye,I,2010,232809
Actual,Türkiye,O,2010,322985
Actual,Türkiye,T,2010,965110
Actual,UK-Continental,AD,2010,1417497
Actual,UK-Continental,I,2010,428530
Actual,UK-Continental,O,2010,334817
Actual,UK-Continental,T,2010,2180844
Actual,UK-Ireland FAB,AD,2010,1420068
Actual,UK-Ireland FAB,I,2010,544946
Actual,UK-Ireland FAB,O,2010,251083
Actual,UK-Ireland FAB,T,2010,2216097
Actual,Ukraine,AD,2010,118959
Actual,Ukraine,I,2010,33422
Actual,Ukraine,O,2010,277032
Actual,Ukraine,T,2010,429413
Actual,NM Area,AD,2011,1726178
Actual,NM Area,I,2011,8073673
Actual,NM Area,O,2011,109863
Actual,NM Area,T,2011,9909714
Actual,Albania,AD,2011,22918
Actual,Albania,I,2011,15
Actual,Albania,O,2011,174332
Actual,Albania,T,2011,197265
Actual,Armenia,AD,2011,21271
Actual,Armenia,I,2011,12
Actual,Armenia,O,2011,35881
Actual,Armenia,T,2011,57164
Actual,Austria,AD,2011,323037
Actual,Austria,I,2011,23738
Actual,Austria,O,2011,807350
Actual,Austria,T,2011,1154125
Actual,Azerbaijan,AD,2011,41104
Actual,Azerbaijan,I,2011,4603
Actual,Azerbaijan,O,2011,77882
Actual,Azerbaijan,T,2011,123589
Actual,BLUE MED FAB,AD,2011,1092026
Actual,BLUE MED FAB,I,2011,522454
Actual,BLUE MED FAB,O,2011,652205
Actual,BLUE MED FAB,T,2011,2266685
Actual,Baltic FAB,AD,2011,254379
Actual,Baltic FAB,I,2011,48255
Actual,Baltic FAB,O,2011,438830
Actual,Baltic FAB,T,2011,741464
Actual,Belgium/Luxembourg,AD,2011,375902
Actual,Belgium/Luxembourg,I,2011,9283
Actual,Belgium/Luxembourg,O,2011,706307
Actual,Belgium/Luxembourg,T,2011,1091492
Actual,Bosnia and Herzegovina,AD,2011,12414
Actual,Bosnia and Herzegovina,I,2011,462
Actual,Bosnia and Herzegovina,O,2011,262828
Actual,Bosnia and Herzegovina,T,2011,275704
Actual,Bulgaria,AD,2011,68084
Actual,Bulgaria,I,2011,5359
Actual,Bulgaria,O,2011,465855
Actual,Bulgaria,T,2011,539298
Actual,Croatia,AD,2011,64414
Actual,Croatia,I,2011,9693
Actual,Croatia,O,2011,423169
Actual,Croatia,T,2011,497276
Actual,Cyprus,AD,2011,65006
Actual,Cyprus,I,2011,1382
Actual,Cyprus,O,2011,215007
Actual,Cyprus,T,2011,281395
Actual,Czech Republic,AD,2011,159078
Actual,Czech Republic,I,2011,6582
Actual,Czech Republic,O,2011,529613
Actual,Czech Republic,T,2011,695273
Actual,DK-SE FAB,AD,2011,476123
Actual,DK-SE FAB,I,2011,231429
Actual,DK-SE FAB,O,2011,300186
Actual,DK-SE FAB,T,2011,1007738
Actual,Danube FAB,AD,2011,180520
Actual,Danube FAB,I,2011,29255
Actual,Danube FAB,O,2011,548186
Actual,Danube FAB,T,2011,757961
Actual,Denmark,AD,2011,267256
Actual,Denmark,I,2011,51895
Actual,Denmark,O,2011,305563
Actual,Denmark,T,2011,624714
Actual,ECAC,AD,2011,1779394
Actual,ECAC,I,2011,8007825
Actual,ECAC,O,2011,135902
Actual,ECAC,T,2011,9923121
Actual,ESRA08,AD,2011,1883114
Actual,ESRA08,I,2011,7789439
Actual,ESRA08,O,2011,111633
Actual,ESRA08,T,2011,9784186
Actual,Estonia,AD,2011,34560
Actual,Estonia,I,2011,3210
Actual,Estonia,O,2011,140316
Actual,Estonia,T,2011,178086
Actual,FAB CE,AD,2011,648996
Actual,FAB CE,I,2011,88220
Actual,FAB CE,O,2011,1176991
Actual,FAB CE,T,2011,1914207
Actual,FABEC,AD,2011,3032738
Actual,FABEC,I,2011,1376419
Actual,FABEC,O,2011,1261900
Actual,FABEC,T,2011,5671057
Actual,Finland,AD,2011,159190
Actual,Finland,I,2011,65073
Actual,Finland,O,2011,43088
Actual,Finland,T,2011,267351
Actual,France,AD,2011,1087201
Actual,France,I,2011,448461
Actual,France,O,2011,1432077
Actual,France,T,2011,2967739
Actual,Georgia,AD,2011,20196
Actual,Georgia,I,2011,1411
Actual,Georgia,O,2011,88180
Actual,Georgia,T,2011,109787
Actual,Germany,AD,2011,1579921
Actual,Germany,I,2011,382087
Actual,Germany,O,2011,1115593
Actual,Germany,T,2011,3077601
Actual,Greece,AD,2011,233305
Actual,Greece,I,2011,107709
Actual,Greece,O,2011,314641
Actual,Greece,T,2011,655655
Actual,Hungary,AD,2011,114224
Actual,Hungary,I,2011,375
Actual,Hungary,O,2011,502045
Actual,Hungary,T,2011,616644
Actual,Iceland,AD,2011,28400
Actual,Iceland,I,2011,1
Actual,Iceland,O,2011,82441
Actual,Iceland,T,2011,110842
Actual,Ireland,AD,2011,213039
Actual,Ireland,I,2011,9512
Actual,Ireland,O,2011,300408
Actual,Ireland,T,2011,522959
Actual,Israel,AD,2011,89025
Actual,Israel,I,2011,1438
Actual,Israel,O,2011,12625
Actual,Israel,T,2011,103088
Actual,Italy,AD,2011,846851
Actual,Italy,I,2011,369844
Actual,Italy,O,2011,508964
Actual,Italy,T,2011,1725659
Actual,Latvia,AD,2011,72403
Actual,Latvia,I,2011,232
Actual,Latvia,O,2011,162700
Actual,Latvia,T,2011,235335
Actual,Lithuania,AD,2011,38463
Actual,Lithuania,I,2011,1189
Actual,Lithuania,O,2011,193776
Actual,Lithuania,T,2011,233428
Actual,Malta,AD,2011,33241
Actual,Malta,I,2011,97
Actual,Malta,O,2011,47372
Actual,Malta,T,2011,80710
Actual,Moldova,AD,2011,14601
Actual,Moldova,I,2011,135
Actual,Moldova,O,2011,45668
Actual,Moldova,T,2011,60404
Actual,Morocco,AD,2011,124673
Actual,Morocco,I,2011,22211
Actual,Morocco,O,2011,205205
Actual,Morocco,T,2011,352089
Actual,NEFAB,AD,2011,422085
Actual,NEFAB,I,2011,398738
Actual,NEFAB,O,2011,167457
Actual,NEFAB,T,2011,988280
Actual,Netherlands,AD,2011,494816
Actual,Netherlands,I,2011,27896
Actual,Netherlands,O,2011,562360
Actual,Netherlands,T,2011,1085072
Actual,North Macedonia,AD,2011,11281
Actual,North Macedonia,I,2011,109
Actual,North Macedonia,O,2011,113080
Actual,North Macedonia,T,2011,124470
Actual,Norway-Continental,AD,2011,222641
Actual,Norway-Continental,I,2011,295991
Actual,Norway-Continental,O,2011,44805
Actual,Norway-Continental,T,2011,563437
Actual,Poland,AD,2011,221124
Actual,Poland,I,2011,44444
Actual,Poland,O,2011,389080
Actual,Poland,T,2011,654648
Actual,Portugal-Continental,AD,2011,221950
Actual,Portugal-Continental,I,2011,28458
Actual,Portugal-Continental,O,2011,199536
Actual,Portugal-Continental,T,2011,449944
Actual,Portugal-SantaMaria,AD,2011,11785
Actual,Portugal-SantaMaria,I,2011,12612
Actual,Portugal-SantaMaria,O,2011,98460
Actual,Portugal-SantaMaria,T,2011,122857
Actual,Romania,AD,2011,117051
Actual,Romania,I,2011,21584
Actual,Romania,O,2011,348732
Actual,Romania,T,2011,487367
Actual,SES-RP2,AD,2011,1997822
Actual,SES-RP2,I,2011,7144986
Actual,SES-RP2,O,2011,200617
Actual,SES-RP2,T,2011,9343425
Actual,Serbia/Montenegro,AD,2011,68603
Actual,Serbia/Montenegro,I,2011,8324
Actual,Serbia/Montenegro,O,2011,480905
Actual,Serbia/Montenegro,T,2011,557832
Actual,Slovakia,AD,2011,27292
Actual,Slovakia,I,2011,3272
Actual,Slovakia,O,2011,351269
Actual,Slovakia,T,2011,381833
Actual,Slovenia,AD,2011,33705
Actual,Slovenia,I,2011,1028
Actual,Slovenia,O,2011,318056
Actual,Slovenia,T,2011,352789
Actual,South West FAB,AD,2011,1123243
Actual,South West FAB,I,2011,541915
Actual,South West FAB,O,2011,157883
Actual,South West FAB,T,2011,1823041
Actual,Spain-Canaries,AD,2011,177333
Actual,Spain-Canaries,I,2011,81589
Actual,Spain-Canaries,O,2011,38638
Actual,Spain-Canaries,T,2011,297560
Actual,Spain-Continental,AD,2011,915649
Actual,Spain-Continental,I,2011,335860
Actual,Spain-Continental,O,2011,413851
Actual,Spain-Continental,T,2011,1665360
Actual,Sweden,AD,2011,256763
Actual,Sweden,I,2011,154829
Actual,Sweden,O,2011,312763
Actual,Sweden,T,2011,724355
Actual,Switzerland,AD,2011,457098
Actual,Switzerland,I,2011,22472
Actual,Switzerland,O,2011,582993
Actual,Switzerland,T,2011,1062563
Actual,Türkiye,AD,2011,447462
Actual,Türkiye,I,2011,265299
Actual,Türkiye,O,2011,325897
Actual,Türkiye,T,2011,1038658
Actual,UK-Continental,AD,2011,1480273
Actual,UK-Continental,I,2011,414670
Actual,UK-Continental,O,2011,346351
Actual,UK-Continental,T,2011,2241294
Actual,UK-Ireland FAB,AD,2011,1482936
Actual,UK-Ireland FAB,I,2011,529403
Actual,UK-Ireland FAB,O,2011,259981
Actual,UK-Ireland FAB,T,2011,2272320
Actual,Ukraine,AD,2011,135390
Actual,Ukraine,I,2011,33624
Actual,Ukraine,O,2011,284063
Actual,Ukraine,T,2011,453077
Actual,NM Area,AD,2012,1757380
Actual,NM Area,I,2012,7801574
Actual,NM Area,O,2012,114152
Actual,NM Area,T,2012,9673106
Actual,Albania,AD,2012,20537
Actual,Albania,I,2012,2
Actual,Albania,O,2012,174555
Actual,Albania,T,2012,195094
Actual,Armenia,AD,2012,21696
Actual,Armenia,I,2012,13
Actual,Armenia,O,2012,34301
Actual,Armenia,T,2012,56010
Actual,Austria,AD,2012,312087
Actual,Austria,I,2012,23697
Actual,Austria,O,2012,797371
Actual,Austria,T,2012,1133155
Actual,Azerbaijan,AD,2012,42263
Actual,Azerbaijan,I,2012,5046
Actual,Azerbaijan,O,2012,82997
Actual,Azerbaijan,T,2012,130306
Actual,BLUE MED FAB,AD,2012,1058989
Actual,BLUE MED FAB,I,2012,479958
Actual,BLUE MED FAB,O,2012,672822
Actual,BLUE MED FAB,T,2012,2211769
Actual,Baltic FAB,AD,2012,264451
Actual,Baltic FAB,I,2012,56195
Actual,Baltic FAB,O,2012,447798
Actual,Baltic FAB,T,2012,768444
Actual,Belgium/Luxembourg,AD,2012,366613
Actual,Belgium/Luxembourg,I,2012,7477
Actual,Belgium/Luxembourg,O,2012,715232
Actual,Belgium/Luxembourg,T,2012,1089322
Actual,Bosnia and Herzegovina,AD,2012,11530
Actual,Bosnia and Herzegovina,I,2012,438
Actual,Bosnia and Herzegovina,O,2012,256487
Actual,Bosnia and Herzegovina,T,2012,268455
Actual,Bulgaria,AD,2012,64328
Actual,Bulgaria,I,2012,4995
Actual,Bulgaria,O,2012,470787
Actual,Bulgaria,T,2012,540110
Actual,Croatia,AD,2012,64626
Actual,Croatia,I,2012,8757
Actual,Croatia,O,2012,422033
Actual,Croatia,T,2012,495416
Actual,Cyprus,AD,2012,62694
Actual,Cyprus,I,2012,821
Actual,Cyprus,O,2012,206243
Actual,Cyprus,T,2012,269758
Actual,Czech Republic,AD,2012,141592
Actual,Czech Republic,I,2012,5554
Actual,Czech Republic,O,2012,532265
Actual,Czech Republic,T,2012,679411
Actual,DK-SE FAB,AD,2012,470394
Actual,DK-SE FAB,I,2012,213749
Actual,DK-SE FAB,O,2012,293521
Actual,DK-SE FAB,T,2012,977664
Actual,Danube FAB,AD,2012,169240
Actual,Danube FAB,I,2012,26872
Actual,Danube FAB,O,2012,550301
Actual,Danube FAB,T,2012,746413
Actual,Denmark,AD,2012,269468
Actual,Denmark,I,2012,39931
Actual,Denmark,O,2012,295101
Actual,Denmark,T,2012,604500
Actual,ECAC,AD,2012,1813318
Actual,ECAC,I,2012,7751163
Actual,ECAC,O,2012,144854
Actual,ECAC,T,2012,9709335
Actual,ESRA08,AD,2012,1915848
Actual,ESRA08,I,2012,7513459
Actual,ESRA08,O,2012,118968
Actual,ESRA08,T,2012,9548275
Actual,Estonia,AD,2012,43993
Actual,Estonia,I,2012,3198
Actual,Estonia,O,2012,141721
Actual,Estonia,T,2012,188912
Actual,FAB CE,AD,2012,605727
Actual,FAB CE,I,2012,78489
Actual,FAB CE,O,2012,1180304
Actual,FAB CE,T,2012,1864520
Actual,FABEC,AD,2012,3005327
Actual,FABEC,I,2012,1336266
Actual,FABEC,O,2012,1221855
Actual,FABEC,T,2012,5563448
Actual,Finland,AD,2012,151278
Actual,Finland,I,2012,54000
Actual,Finland,O,2012,46563
Actual,Finland,T,2012,251841
Actual,France,AD,2012,1073550
Actual,France,I,2012,443170
Actual,France,O,2012,1406528
Actual,France,T,2012,2923248
Actual,Georgia,AD,2012,20336
Actual,Georgia,I,2012,1209
Actual,Georgia,O,2012,86417
Actual,Georgia,T,2012,107962
Actual,Germany,AD,2012,1558934
Actual,Germany,I,2012,357767
Actual,Germany,O,2012,1100869
Actual,Germany,T,2012,3017570
Actual,Greece,AD,2012,214822
Actual,Greece,I,2012,98859
Actual,Greece,O,2012,319328
Actual,Greece,T,2012,633009
Actual,Hungary,AD,2012,92137
Actual,Hungary,I,2012,340
Actual,Hungary,O,2012,496758
Actual,Hungary,T,2012,589235
Actual,Iceland,AD,2012,30262
Actual,Iceland,I,2012,15130
Actual,Iceland,O,2012,77215
Actual,Iceland,T,2012,122607
Actual,Ireland,AD,2012,213340
Actual,Ireland,I,2012,6368
Actual,Ireland,O,2012,301293
Actual,Ireland,T,2012,521001
Actual,Israel,AD,2012,87489
Actual,Israel,I,2012,1134
Actual,Israel,O,2012,12536
Actual,Israel,T,2012,101159
Actual,Italy,AD,2012,829562
Actual,Italy,I,2012,339234
Actual,Italy,O,2012,516420
Actual,Italy,T,2012,1685216
Actual,Latvia,AD,2012,68217
Actual,Latvia,I,2012,296
Actual,Latvia,O,2012,164483
Actual,Latvia,T,2012,232996
Actual,Lithuania,AD,2012,40472
Actual,Lithuania,I,2012,1158
Actual,Lithuania,O,2012,194113
Actual,Lithuania,T,2012,235743
Actual,Malta,AD,2012,32944
Actual,Malta,I,2012,85
Actual,Malta,O,2012,63652
Actual,Malta,T,2012,96681
Actual,Moldova,AD,2012,15726
Actual,Moldova,I,2012,68
Actual,Moldova,O,2012,48080
Actual,Moldova,T,2012,63874
Actual,Morocco,AD,2012,116690
Actual,Morocco,I,2012,17954
Actual,Morocco,O,2012,188913
Actual,Morocco,T,2012,323557
Actual,NEFAB,AD,2012,428428
Actual,NEFAB,I,2012,398957
Actual,NEFAB,O,2012,173425
Actual,NEFAB,T,2012,1000810
Actual,Netherlands,AD,2012,499147
Actual,Netherlands,I,2012,24789
Actual,Netherlands,O,2012,559378
Actual,Netherlands,T,2012,1083314
Actual,North Macedonia,AD,2012,10795
Actual,North Macedonia,I,2012,104
Actual,North Macedonia,O,2012,101654
Actual,North Macedonia,T,2012,112553
Actual,Norway-Continental,AD,2012,234105
Actual,Norway-Continental,I,2012,306017
Actual,Norway-Continental,O,2012,46854
Actual,Norway-Continental,T,2012,586976
Actual,Poland,AD,2012,229512
Actual,Poland,I,2012,52262
Actual,Poland,O,2012,402676
Actual,Poland,T,2012,684450
Actual,Portugal-Continental,AD,2012,221063
Actual,Portugal-Continental,I,2012,25306
Actual,Portugal-Continental,O,2012,191607
Actual,Portugal-Continental,T,2012,437976
Actual,Portugal-SantaMaria,AD,2012,11418
Actual,Portugal-SantaMaria,I,2012,12241
Actual,Portugal-SantaMaria,O,2012,94430
Actual,Portugal-SantaMaria,T,2012,118089
Actual,Romania,AD,2012,110323
Actual,Romania,I,2012,19162
Actual,Romania,O,2012,357771
Actual,Romania,T,2012,487256
Actual,SES-RP2,AD,2012,2007507
Actual,SES-RP2,I,2012,6857335
Actual,SES-RP2,O,2012,222140
Actual,SES-RP2,T,2012,9086982
Actual,Serbia/Montenegro,AD,2012,68561
Actual,Serbia/Montenegro,I,2012,8007
Actual,Serbia/Montenegro,O,2012,458142
Actual,Serbia/Montenegro,T,2012,534710
Actual,Slovakia,AD,2012,23598
Actual,Slovakia,I,2012,3133
Actual,Slovakia,O,2012,353908
Actual,Slovakia,T,2012,380639
Actual,Slovenia,AD,2012,29987
Actual,Slovenia,I,2012,1142
Actual,Slovenia,O,2012,314554
Actual,Slovenia,T,2012,345683
Actual,South West FAB,AD,2012,1090809
Actual,South West FAB,I,2012,456443
Actual,South West FAB,O,2012,154981
Actual,South West FAB,T,2012,1702233
Actual,Spain-Canaries,AD,2012,166202
Actual,Spain-Canaries,I,2012,69962
Actual,Spain-Canaries,O,2012,38417
Actual,Spain-Canaries,T,2012,274581
Actual,Spain-Continental,AD,2012,873981
Actual,Spain-Continental,I,2012,275830
Actual,Spain-Continental,O,2012,407155
Actual,Spain-Continental,T,2012,1556966
Actual,Sweden,AD,2012,249844
Actual,Sweden,I,2012,148695
Actual,Sweden,O,2012,325037
Actual,Sweden,T,2012,723576
Actual,Switzerland,AD,2012,458559
Actual,Switzerland,I,2012,22213
Actual,Switzerland,O,2012,563880
Actual,Switzerland,T,2012,1044652
Actual,Türkiye,AD,2012,473375
Actual,Türkiye,I,2012,275324
Actual,Türkiye,O,2012,317175
Actual,Türkiye,T,2012,1065874
Actual,UK-Continental,AD,2012,1467231
Actual,UK-Continental,I,2012,401976
Actual,UK-Continental,O,2012,341762
Actual,UK-Continental,T,2012,2210969
Actual,UK-Ireland FAB,AD,2012,1468686
Actual,UK-Ireland FAB,I,2012,514316
Actual,UK-Ireland FAB,O,2012,254499
Actual,UK-Ireland FAB,T,2012,2237501
Actual,Ukraine,AD,2012,143649
Actual,Ukraine,I,2012,35161
Actual,Ukraine,O,2012,287294
Actual,Ukraine,T,2012,466104
Actual,NM Area,AD,2013,1810733
Actual,NM Area,I,2013,7626142
Actual,NM Area,O,2013,131954
Actual,NM Area,T,2013,9568829
Actual,Albania,AD,2013,19913
Actual,Albania,I,2013,3
Actual,Albania,O,2013,180662
Actual,Albania,T,2013,200578
Actual,Armenia,AD,2013,18730
Actual,Armenia,I,2013,8
Actual,Armenia,O,2013,33564
Actual,Armenia,T,2013,52302
Actual,Austria,AD,2013,296766
Actual,Austria,I,2013,22757
Actual,Austria,O,2013,794403
Actual,Austria,T,2013,1113926
Actual,Azerbaijan,AD,2013,43713
Actual,Azerbaijan,I,2013,4362
Actual,Azerbaijan,O,2013,80515
Actual,Azerbaijan,T,2013,128590
Actual,BLUE MED FAB,AD,2013,1047636
Actual,BLUE MED FAB,I,2013,438352
Actual,BLUE MED FAB,O,2013,707561
Actual,BLUE MED FAB,T,2013,2193549
Actual,Baltic FAB,AD,2013,269822
Actual,Baltic FAB,I,2013,46582
Actual,Baltic FAB,O,2013,459595
Actual,Baltic FAB,T,2013,775999
Actual,Belgium/Luxembourg,AD,2013,360429
Actual,Belgium/Luxembourg,I,2013,7424
Actual,Belgium/Luxembourg,O,2013,732746
Actual,Belgium/Luxembourg,T,2013,1100599
Actual,Bosnia and Herzegovina,AD,2013,12315
Actual,Bosnia and Herzegovina,I,2013,452
Actual,Bosnia and Herzegovina,O,2013,249700
Actual,Bosnia and Herzegovina,T,2013,262467
Actual,Bulgaria,AD,2013,62595
Actual,Bulgaria,I,2013,4298
Actual,Bulgaria,O,2013,483647
Actual,Bulgaria,T,2013,550540
Actual,Croatia,AD,2013,66452
Actual,Croatia,I,2013,8366
Actual,Croatia,O,2013,417564
Actual,Croatia,T,2013,492382
Actual,Cyprus,AD,2013,56344
Actual,Cyprus,I,2013,684
Actual,Cyprus,O,2013,220366
Actual,Cyprus,T,2013,277394
Actual,Czech Republic,AD,2013,138550
Actual,Czech Republic,I,2013,4426
Actual,Czech Republic,O,2013,536591
Actual,Czech Republic,T,2013,679567
Actual,DK-SE FAB,AD,2013,481083
Actual,DK-SE FAB,I,2013,215880
Actual,DK-SE FAB,O,2013,302340
Actual,DK-SE FAB,T,2013,999303
Actual,Danube FAB,AD,2013,162128
Actual,Danube FAB,I,2013,23629
Actual,Danube FAB,O,2013,571861
Actual,Danube FAB,T,2013,757618
